	subject	target_sentence	db_cond	response	threshold
168	pilot5	Dazu essen wir den Salat	10.0	 Dazu essen wir den Salat.	sentences
169	pilot5	Nach diesen Sturmböen herrscht ein furchtbares Chaos	-2.0	 Nach diesen Sturmböen bleiben wir lieber im Haus.	sentences
170	pilot5	Mein Arzt empfahl dringend Bäder	-2.0	 nicht verstanden.	sentences
171	pilot5	Schnaps im Tee verfälscht das Aroma	2.0	 Schnaps und Tee verfälscht das Aroma.	sentences
172	pilot5	Abends lieber zeitig schlafen gehen	10.0	 Abends wieder zeitig schlafen gehen.	sentences
173	pilot5	Der Singvogel schaffts bis in den fernsten Süden	10.0	 Der Singvogel schafft es bis in den wärmsten Süden.	sentences
174	pilot5	Alle Kritiker rühmen das mit großer Verzögerung erschienene neue Jugendbuch	-1.0	 Irgendwas mit große Verzögerung ...	sentences
175	pilot5	Sie ißt kein salziges Gericht	-1.0	 Sie isst kein Salz zum Gericht.	sentences
176	pilot5	"Der Förster aus Königstein drohte dem Wilderer mit einer Keule und schrie: ""Hau ab!"""	2.0	 Der Förster drohte dem Wilderer mit einer Keule und schrie, hau ab!	sentences
177	pilot5	Wenn du den Glühwein durch einen Strohhalm trinkst, kriegst du einen Rausch	0.0	 Wenn du Glühwein durch einen Strohhalm trinkst, kriegst du einen Rausch.	sentences
178	pilot5	Bei Konkurs kennt der Richter keine Gnade	0.0	 Bei Konkurs kennt der Richter keine Gnade.	sentences
179	pilot5	Wir wollen früh fahren und die jüngeren Kinder aus den Ferien zurückholen	-1.0	 Morgen früh fahren die jüngeren Kinder auf den Berg.	sentences
180	pilot5	Den König hat der Putschversuch der Bürger sicher zu Tode erschreckt	1.0	 Den König hat der Putschversuch der Bürger ein wenig besorgt.	sentences
181	pilot5	Er ist in diesem Jahr Strohwitwer	2.0	 Er ist in diesem Jahr...	sentences
182	pilot5	Beim Elternabend der Hauptschule plant man ein Volksfest	-2.0	 Hauptschüler und Erfolg.	sentences
183	pilot5	Jeden Freitag gibt's frischen Fisch	2.0	 Jeden Freitag gibt es frischen Fisch.	sentences
184	pilot5	Die Rinder sind noch auf der Weide	1.0	 Die Rinder sind noch auf der Weide.	sentences
185	pilot5	Zurück geht's mit der Bahn	1.0	 Zurück gehts mit der Bahn.	sentences
186	pilot5	Die Tante bewohnt ein nettes Häuschen	0.0	 Die Tante bewohnt ein nettes Häuschen.	sentences
187	pilot5	In jüdischen Gemeinden ist Jiddisch häufig noch eine gängige Sprache	-1.0	 Die Flügel von der Maise...gängige Farben...	sentences
188	pilot5	Heute jeder Platz: Eins fünfzig	10.0	 Heute jeder Platz eins fünfzig	sentences
189	pilot5	Öffnet doch gleich beide Türen	-2.0	 schlagen sie doch gleich beide zu.	sentences
190	pilot5	Da läuft der Zug ein	0.0	 nicht verstanden.	sentences
191	pilot5	Unser Treffpunkt: Zwei Uhr am Neumarkt	2.0	 Unser Treffpunkt ist zwei Uhr am Neumarkt.	sentences
192	pilot5	Mach doch Chemie mit uns	-2.0	 Mach doch Chemie, du!	sentences
193	pilot5	Die Tragödie wurde mit langdauernden Gongschlägen eröffnet	-2.0	 Gong	sentences
194	pilot5	Der Verbrecher wollte seinem röchelnden Opfer den Hals abdrehen	0.0	 Der Verbrecher wollte seinen ... abgeben.	sentences
195	pilot5	Er geht links, sie rechts	10.0	 Er geht links, sie rechts.	sentences
196	pilot5	Er bekam einen Rüffel von höherer Stelle	-1.0	 Er bekam ein hmhm von höherer Stelle.	sentences
197	pilot5	Sie wollen ein Reh jagen	-1.0	 nicht verstanden.	sentences
198	pilot5	Sei gewarnt: Sektflaschen können explodieren	1.0	 Sei gewarnt, Sektflaschen können explodieren.	sentences
199	pilot5	Es ist schade, daß die mühsam geebnete Beziehung von so kurzer Dauer war	1.0	 Es ist mühsam, dass die Beziehung von so kurzer Dauer ist.	sentences
200	pilot5	Vom Marktplatz an folgst du erstmals den gelbblauen Punkten	-2.0	 vom Marktplatz folgst du erstmals den gelb-roten, gelb-blauen Routen.	sentences
201	pilot5	Ich will morgen abend nach Frankfurt	-2.0	 Für morgen Abend habe ich was vor.	sentences
202	pilot5	Die üppigen Büsche und Stauden am Tümpel vor dem Teehaus zeigen die ersten Blüten	10.0	 Die Büsche und Stauden vor dem Teehaus zeigen die ersten Blüten.	sentences
203	pilot5	Der junge Zugbegleiter pfeift zur Abfahrt	-2.0	 Der Zugbegleiter pfeift zur Abfahrt.	sentences
204	pilot5	Der Frosch sprang rein ins Täschchen	2.0	 der Frosch sprang rein ins Täschle.	sentences
205	pilot5	Schon bald sind wir zu Hause	-2.0	 Schon bald sind wir zu Hause.	sentences
206	pilot5	Heute jeder Strauß Blumen zwei Mark	1.0	 Heute, hmhm, zweimal.	sentences
207	pilot5	Im Topf kocht das Wasser	-2.0	 Im Topf kocht das Wasser.	sentences
208	pilot5	Schlaf vor Mitternacht ist gesund	1.0	 Schlaf vor Mitternacht ist gesund.	sentences
209	pilot5	Öfen brauchen Kohlen und Briketts	-2.0	 Ähm, Cats? Hm.	sentences
210	pilot5	Endlich läuft unser Wasser wieder	2.0	 Endlich läuft unser Wasser wieder.	sentences
211	pilot5	"""Zug endet hier!"" verkündet die Ansage"	-2.0	Der Zug endet hier, ist die Ansage.	sentences
212	pilot5	Mich drückt der linke Schuh	2.0	 mich drückt der linke Schuh.	sentences
213	pilot5	Fünf Filmtitel müssen wir aufschreiben	2.0	Fünf Tickets müssen wir aufschreiben...	sentences
214	pilot5	Vater mischt gleich die Karten	-1.0	 nicht verstanden.	sentences
215	pilot5	Danach tut eine Wanderung gut	10.0	 Danach tut eine Wanderung gut.	sentences
216	pilot5	Mein Dackel pariert auf's Wort	2.0	 beim Daktari Sport.	sentences
217	pilot5	Für Volkskunst schwärmt nicht jede Altersstufe	10.0	 Für Volkskunst wärmt sich jede Altersstufe.	sentences
218	pilot5	Da möchte ich gerne mit	0.0	 H und nicht?	sentences
219	pilot5	Draußen fliegt die Landschaft vorbei	-1.0	 Draußen fliegt die Landschaft vorbei.	sentences
220	pilot5	Die Entscheidung darfst du selbst fällen	-2.0	 Die Entscheidung darfst du selbst treffen.	sentences
221	pilot5	Ihr müßt den Rüpel wegjagen	-2.0	 Ihr müsst hmmm sein.	sentences
222	pilot5	Kalbsschnitzel und Kalbsbraten kann ich wärmstens empfehlen	1.0	 Kalbsschnitzel und Kalbsbraten kann ich wärmstens empfehlen.	sentences
223	pilot5	Die Rauhigkeit des Holzes beeinträchtigt nicht die Schönheit des gotischen Chorgestühls	2.0	 Die Leuchtkraft des MhM beeinträchtigt nicht die Schönheit des gotischen MhMhMh.	sentences
224	pilot5	Bitte, wiederholen Sie die Telephonnummer, die Sie erfragt haben	0.0	 bitte wiederholen Sie die Telefonnummer.	sentences
225	pilot5	Ich brauche den nächsten Zug nach München	1.0	 Ich brauche den nächsten Zug nach München.	sentences
226	pilot5	Ein Stückchen weiter nördlich ist eine Umgehungsstraße	10.0	 Ein Stückchen weiter nördlich ist eine Umgehungsstraße.	sentences
227	pilot5	Wer früh aufsteht, kann früh hingehen	10.0	 Wer früh aufsteht, kann früh hingehen.	sentences
228	pilot5	Die letztmalige Feststellung war eindrucksvoll	2.0	 Die letztmalige Feststellung war eindrucksvoll.	sentences
229	pilot5	Ich suche Züge München Nürnberg etwa um Mittag	2.0	 Für die Züge München Nürnberg.	sentences
230	pilot5	Keiner darf diesen Raum verlassen	10.0	 Keiner darf diesen Raum verlassen.	sentences
231	pilot5	Ängstlich begreifst du Omas Lage	10.0	 Endlich begreifst du Omas Lage.	sentences
232	pilot5	Der Bahnhof liegt sieben Minuten entfernt	10.0	 Der Bahnhof liegt sieben Minuten entfernt.	sentences
233	pilot5	Das Haus neben dem Leuchtturm dient seit Jahren als Unterschlupf	-2.0	 Das Haus mit dem Leuchtturm liegt seit Jahren ...	sentences
234	pilot5	Die Fahrt war ja mächtig kurz	0.0	 Die Fahrt war ja mächtig kurz.	sentences
235	pilot5	Rückt die Stühle an den Tisch	0.0	 rückt die Stühle an den Tisch.	sentences
236	pilot5	Er löscht nicht nur seinen Durst, er säuft	-1.0	 Er möchte sich vor seinem Wirt versorgen.	sentences
237	pilot5	Geld allein macht nicht glücklich	-1.0	 Geld allein macht nicht glücklich.	sentences
238	pilot5	Wenn der Schnee schmilzt, kommt der Frühling	1.0	 Wenn der Schnee schmilzt, kommt der Vogel.	sentences
239	pilot5	Sie gehen in die Oper	10.0	 Sie gehen in die Oper.	sentences
0	pilot6	In Eurer Wohnung waren Diebe	10.0	 In eurer Wohnung waren Diebe.	sentences
1	pilot6	Auf dem Brett leuchten bunte Tulpen	1.0	 auf der Brenn leuchten...	sentences
2	pilot6	Nach einer Umfrage kennt niemand dieses Fremdwort	1.0	 Laut einer Umfrage kennen.	sentences
3	pilot6	Zuvor müssen wir uns stärken	-1.0	 nicht verstanden.	sentences
4	pilot6	Verkehrsampeln leuchten grün, gelb, rot	10.0	 Verkehrsampeln leuchten grün, gelb, rot.	sentences
5	pilot6	Iß dein Essen nie hastig	-2.0	 Sie vergessen nie.	sentences
6	pilot6	Wenn der Schnee schmilzt, kommt der Frühling	-1.0	 Wenn der Schnee schmilzt, kommt der Vogel.	sentences
7	pilot6	Stehend macht man seine Aussage	2.0	 Stehend macht man eine Aussage.	sentences
8	pilot6	Ein Sofa steht an der Wand	0.0	 Das Sofa steht an der Wand.	sentences
9	pilot6	Gut Ding will Weile haben	1.0	 Gut Ding will Weile haben.	sentences
10	pilot6	Das Haus neben dem Leuchtturm dient seit Jahren als Unterschlupf	1.0	 Das Haus neben dem Leuchtturm dient seit Jahren als Unterschlupf.	sentences
11	pilot6	Unsere Eltern tanzen Wiener Walzer	1.0	 Unsere Eltern tanzen Wiener Walzer.	sentences
12	pilot6	Aus dem Radio klingt Musik	0.0	 Aus dem Radio klingt Musik.	sentences
13	pilot6	Der Frosch sprang rein ins Täschchen	-1.0	 Der Frosch fing irgendwas...	sentences
14	pilot6	Es ist schade, daß die mühsam geebnete Beziehung von so kurzer Dauer war	10.0	 Es war mühsam, dass die Beziehung von kurzer Dauer war.	sentences
15	pilot6	Einstweilen ist Erfolg die Hauptsache	-1.0	 Die Hauptsache.	sentences
16	pilot6	Er bekam einen Rüffel von höherer Stelle	0.0	 von früherer Stelle.	sentences
17	pilot6	Die Bremse quietscht beim linkslastigen Bremsen	10.0	 Die Bremse quietscht bei linkslastigem Bremsen.	sentences
18	pilot6	Bitte, wiederholen Sie die Telephonnummer, die Sie erfragt haben	-2.0	 Bitte wiederholen die Telefonnummer von	sentences
19	pilot6	Da möchte ich gerne mit	1.0	 nicht verstanden.	sentences
20	pilot6	Heute jeder Platz: Eins fünfzig	-1.0	 nicht verstanden.	sentences
21	pilot6	Für Volkskunst schwärmt nicht jede Altersstufe	2.0	 Die Volkskunst ist für jede Altersstufe.	sentences
22	pilot6	Jeden Freitag gibt's frischen Fisch	-1.0	 Jeden Freitag gabs frischen Fisch.	sentences
23	pilot6	Er ist zwar kein Genie, aber doch ein fähiger Ingenieur	1.0	 Er ist zwar kein Genie, aber doch ein fähiger Ingenieur.	sentences
24	pilot6	Dienstag wieder frisch gebrannte Mandeln	2.0	 Dienstag gibts wieder frisch gebrannte Mandeln.	sentences
25	pilot6	Er gewinnt sechs Spiele nacheinander	1.0	 Er gewann sechs Spiele hintereinander.	sentences
26	pilot6	Sie schießen spöttische Blicke auf den armen Spanier	-2.0	 Sie warfen spöttische Blicke auf.	sentences
27	pilot6	Die Tante bewohnt ein nettes Häuschen	0.0	 nicht verstanden.	sentences
28	pilot6	Er hat Schmerzen im Gesäß	10.0	 Er hat Schmerzen im Gesäß.	sentences
29	pilot6	Die Entscheidung darfst du selbst fällen	2.0	 Die Entscheidung darfst du selbst treffen.	sentences
30	pilot6	Die letztmalige Feststellung war eindrucksvoll	-2.0	 die letztmalige.	sentences
31	pilot6	Abends lieber zeitig schlafen gehen	10.0	 Abends werd ich zeitig schlafen gehen.	sentences
32	pilot6	Das Baujahr der Büromöbel liegt lange zurück	1.0	 Das Baujahr der Büromöbel liegt lange zurück.	sentences
33	pilot6	Ein Bauer arbeitet auf seinem Acker	-2.0	 Bauer	sentences
34	pilot6	Er löscht nicht nur seinen Durst, er säuft	-1.0	 das Löschen seines Durstes.	sentences
35	pilot6	Ich brauche den nächsten Zug nach München	0.0	 Wir brauchen den nächsten Zug nach München.	sentences
36	pilot6	Die Tragödie wurde mit langdauernden Gongschlägen eröffnet	1.0	 Die Tragödie wurde mit Donnerschlagenden Gongtönen eröffnet.	sentences
37	pilot6	Kalbsschnitzel und Kalbsbraten kann ich wärmstens empfehlen	-1.0	 Kalbsschnitzel und Kalbsbarsch	sentences
38	pilot6	Ein kleines Flämmchen in der Koje der Jolle entwickelte sich zu einem Brand	2.0	 Ein Heftiges entwickelte sich zu...	sentences
39	pilot6	Ich habe Angst, daß der Pilz giftig ist	-1.0	 Ich habe Angst, dass der Pilz giftig ist.	sentences
40	pilot6	Guten Morgen, meine Damen und Herren	10.0	 Guten Morgen meine Damen und Herren.	sentences
41	pilot6	Du hilfst mir beim Fernstudium	2.0	 nicht verstanden.	sentences
42	pilot6	Er hat eine sprunghafte Gangart	1.0	 Er hat eine sprunghafte Gangart.	sentences
43	pilot6	Er geht links, sie rechts	10.0	 Er geht rechts, sie links.	sentences
44	pilot6	Kein gutes Wetter, wenig Gäste	-2.0	 kein gutes Wetter.	sentences
45	pilot6	Der herrische Pate versteht sich als Pol der ganzen Familie	2.0	 Der herrische Papst versteht sich als	sentences
46	pilot6	Das war jetzt aber ein schöner Tag	1.0	 Das war jetzt aber ein schöner Tag.	sentences
47	pilot6	Vom Marktplatz an folgst du erstmals den gelbblauen Punkten	0.0	 Vom Hauptplatz an folgst du erstmal	sentences
48	pilot6	Zum Schnitzel gibt es Erbsen	2.0	 nicht verstanden.	sentences
49	pilot6	Nüsse muß man gut kauen	2.0	 Nüsse muss man gut kauen.	sentences
50	pilot6	Der Pflug zieht tiefe Furchen	2.0	 Der Pflug zieht tiefe Furchen.	sentences
51	pilot6	Du begrüßt erst Deinen Gast	-1.0	 nicht verstanden.	sentences
52	pilot6	Prinzipiell müssen alle Hunde ein Halsband tragen	0.0	 Prinzipiell müssen alle.	sentences
53	pilot6	Der Karlspreis ist die Sternstunde eines Films	10.0	 Der Kautzpreis ist die Sternstunde eines jeden Films.	sentences
54	pilot6	Heute jeder Strauß Blumen zwei Mark	10.0	 Heute kostet jeder Strauß Blumen zwei Mark.	sentences
55	pilot6	Der smarte Bergsteiger betrachtet furchtlos die Szene	0.0	 Nicht verstanden	sentences
56	pilot6	Fünf Filmtitel müssen wir aufschreiben	10.0	 Fünf Filmtitel müssen wir aufschreiben.	sentences
57	pilot6	Ängstlich begreifst du Omas Lage	10.0	 Ängstlich betratst du Omas Lager.	sentences
58	pilot6	Adler fliegen tausend Meter hoch	-1.0	 Adler fliegen tausend Meter hoch.	sentences
59	pilot6	Sie hat die Neuigkeit mit Genugtuung aufgenommen	0.0	 Sie hatte Neuigkeit mit Genugtuung.	sentences
60	pilot6	Schnupfen stört uns natürlich sehr	-1.0	 Nicht verstanden	sentences
61	pilot6	Danach tut eine Wanderung gut	0.0	 nicht verstanden	sentences
62	pilot6	Voller Glück sind wir am Ziel	10.0	 Voller Glück sind wir am Ziel.	sentences
63	pilot6	Keiner darf diesen Raum verlassen	10.0	 Keiner darf diesen Raum verlassen.	sentences
64	pilot6	Schmelzdraht schmilzt bei elfhundert Grad	-1.0	 Nicht verstanden	sentences
65	pilot6	Diese zarten Blumen welken rasch	2.0	 Diese zarten Blumen welken rasch.	sentences
66	pilot6	Ich bin nicht naß geworden	2.0	 nicht verstanden.	sentences
67	pilot6	Ich brauche heute eine Verbindung ab Köln	0.0	 Ich brauche heute eine Verbindung nach Köln.	sentences
68	pilot6	Löst doch die Fahrkarten am Schalter	-2.0	 Ich löse die Fahrkarten am Schalter.	sentences
69	pilot6	Das Kamel hat zwei Höcker	0.0	 nicht verstanden.	sentences
70	pilot6	Der Bahnhof liegt sieben Minuten entfernt	-2.0	 Sieben Minuten	sentences
71	pilot6	Sie döst müde vor sich hin	1.0	 Sie döst müde vor sich hin.	sentences
72	pilot6	Nervöse Menschen brauchen viel Ruhe	0.0	 Der böse Mensch braucht viel Ruhe.	sentences
73	pilot6	Öfen brauchen Kohlen und Briketts	-1.0	 Zum Grillen braucht man Kohle und Briketts.	sentences
74	pilot6	Der Kursteilnehmer wählt das einfachste Exemplar der vergilbten Schriftstücke	2.0	 der Kursteilnehmer vergilbte.	sentences
75	pilot6	Durch Wald und Feld führt unser Weg	-1.0	 nicht verstanden.	sentences
76	pilot6	Unsere Söhne lieben flotte Tänze	10.0	 Unsere Söhne lieben flotte Tänze.	sentences
77	pilot6	Nachts merkst du die Furcht	-1.0	 nicht verstanden.	sentences
78	pilot6	Unser Doktor besucht Vater täglich	-2.0	 Nicht verstanden.	sentences
79	pilot6	Am Samstag öffnet der Kiosk erstmals	0.0	 nicht verstanden	sentences
80	pilot6	Er wird ihr ewig treu bleiben	1.0	 nicht verstanden.	sentences
81	pilot6	Am Zaun steht eine Regentonne	2.0	 Am Zaun steht eine Regentonne.	sentences
82	pilot6	Achtung, der Eilzug aus Nizza fährt auf Gleis zwölf ein	-1.0	 nicht verstanden	sentences
83	pilot6	Nicht alle Menschen verkraften den Linksverkehr sofort	2.0	 nicht verstanden.	sentences
84	pilot6	Dieses Öfchen sieht aber hübsch aus	-2.0	 nicht verstanden.	sentences
85	pilot6	Mach Dir's bequem, alter Freund	0.0	 Nicht verstanden	sentences
86	pilot6	Frische Gardinen hängen am Fenster	2.0	 Fenster	sentences
87	pilot6	Die üppigen Büsche und Stauden am Tümpel vor dem Teehaus zeigen die ersten Blüten	1.0	 am Tümpel vor dem Teehaus erst blühen.	sentences
88	pilot6	Öffnet doch gleich beide Türen	-1.0	 nicht verstanden	sentences
89	pilot6	"Der Förster aus Königstein drohte dem Wilderer mit einer Keule und schrie: ""Hau ab!"""	2.0	 nicht verstanden.	sentences
90	pilot6	Weil zwei Parlamentssitze frei werden, ist eine Nachwahl erforderlich	-2.0	 Parlamentssitzung und Wahlen.	sentences
91	pilot6	In der Dämmerung kommen wir heim	1.0	 nicht verstanden	sentences
92	pilot6	Wir wollen früh fahren und die jüngeren Kinder aus den Ferien zurückholen	0.0	 nicht verstanden.	sentences
93	pilot6	Mit einem Ringchen wird die Gangschaltung wieder gangbar	1.0	 Gangschaltung.	sentences
94	pilot6	Ich will morgen abend nach Frankfurt	0.0	 nicht verstanden.	sentences
95	pilot6	Erste Stunde Deutsch, dann Englisch	0.0	 Die erste Stunde Deutsch, dann Englisch.	sentences
96	pilot6	Das Mädchen fand diese Muscheln	-2.0	 das Mädchen fand.	sentences
97	pilot6	Der Dachstuhl erhält einen perlweißen Kalkputz	2.0	 der Gartenstuhl	sentences
98	pilot6	Wir haben ein Abteil extra für uns	0.0	 extra für uns.	sentences
99	pilot6	Der Singvogel schaffts bis in den fernsten Süden	-2.0	 Nicht verstanden.	sentences
100	pilot6	Der Besitz des Kiosks ist rechtlich verpfändet	2.0	 Der Besitzer des Kiosks ist recht.	sentences
101	pilot6	Die Abfangjäger flogen auch an Neujahr über das Dörfchen	0.0	 nicht verstanden	sentences
102	pilot6	Der gelbe Küchenofen sorgt für Wärme	-1.0	 nicht verstanden	sentences
103	pilot6	Vater mischt gleich die Karten	1.0	 Nicht verstanden	sentences
104	pilot6	Das ist nun doch die Höh	10.0	 Das ist nun doch die Höh.	sentences
105	pilot6	Manche Menschen vertragen keine Erdbeeren	2.0	 Manche Menschen vertragen keine Erdbeeren.	sentences
106	pilot6	Die Rage des Oberstleutnants führt zum Kampf	-1.0	 Oberstleutnant	sentences
107	pilot6	Der Bauherr hat in der nahen Strohscheune eine Eule gefangen	-2.0	 Nicht verstanden	sentences
108	pilot6	Diese Wohnung liegt zu hoch	10.0	 Diese Wohnung liegt zu hoch.	sentences
109	pilot6	Anschrift und Marke nicht vergessen	1.0	 Marke nicht vergessen.	sentences
110	pilot6	Sonntags trinken viele Männer Bier	1.0	 Sonntags können viele Männer	sentences
111	pilot6	Mein Dackel pariert auf's Wort	-2.0	 Nicht verstanden	sentences
112	pilot6	Wir wollen heute spazieren gehen	-2.0	 Nicht verstanden	sentences
113	pilot6	Sie gehen in die Oper	0.0	 nicht verstanden.	sentences
114	pilot6	Jungen lieben Streit, Mädchen Eintracht	-1.0	 nicht verstanden	sentences
115	pilot6	Sie ißt kein salziges Gericht	0.0	 Sie isst kein salziges Gericht.	sentences
116	pilot6	Den König hat der Putschversuch der Bürger sicher zu Tode erschreckt	10.0	 Den König hat der Putschversuch der Bürger zu Tode erschreckt.	sentences
